source,target,weight
1713,4187,1
1713,4318,1
1713,4534,1
1713,4547,1
1713,4554,1
1713,4591,1
1713,4862,1
1713,5012,1
1713,5561,1
1713,5694,1
1713,5931,1
1713,5946,1
1713,6144,1
1713,6180,1
1713,6912,1
1713,7877,1
1713,7989,1
1713,8391,1
1713,8737,1
1713,9239,1
1713,10252,1
1713,14029,1
1713,14524,1
1713,14807,1
1713,14808,1
1713,26295,1
1714,26295,1
1716,2769,1
1718,14810,1
1719,4184,1
1719,6025,1
1720,1771,1
1720,2774,1
1721,3561,1
1721,3667,1
1721,5169,1
1721,11849,1
1721,12746,1
1721,26295,1
1722,1820,1
1722,3072,1
1722,3375,1
1722,3381,1
1722,3839,1
1722,4701,1
1722,5668,1
1722,6177,1
1722,6698,1
1722,7123,1
1722,9519,1
1722,11042,1
1722,11342,1
1722,14811,1
1722,14812,1
1722,14813,1
1722,14814,1
1722,14815,1
1723,14818,1
1724,9212,1
1725,13245,1
1725,14819,1
1726,3865,1
1727,1933,1
1727,14822,1
1727,14823,1
1729,1984,1
1729,3146,1
1729,3963,1
1729,5418,1
1729,6786,1
1729,7201,1
1730,1750,1
1730,1751,1
1730,1909,1
1730,1921,1
1730,1946,1
1730,2046,1
1730,2048,1
1730,2116,1
1730,2136,1
1730,2140,1
1730,2173,1
1730,2431,1
1730,2433,1
1730,2510,1
1730,2640,1
1730,2645,1
1730,2711,1
1730,2788,1
1730,2789,1
1730,2793,1
1730,2797,1
1730,2802,1
1730,3103,1
1730,3527,1
1730,3538,1
1730,3759,1
1730,3766,1
1730,4203,1
1730,4356,1
1730,4797,1
1730,5218,1
1730,5501,1
1730,6040,1
1730,7241,1
1730,7545,1
1730,26289,1
1730,26290,1
1731,3888,1
1732,6859,1
1733,14826,1
1734,1850,1
1734,2355,1
1734,3324,1
1734,3621,1
1735,1737,1
1738,3375,1
1739,1815,1
1739,2035,1
1739,2456,1
1739,3623,1
1739,3857,1
1739,4927,1
1739,14827,1
1739,14828,1
1739,14829,1
1740,1754,1
1740,1921,1
1740,1949,1
1740,2173,1
1740,2202,1
1740,2461,1
1740,3662,1
1740,5414,1
1740,5689,1
1740,6547,1
1740,7749,1
1741,1780,1
1741,2048,1
1741,2762,1
1741,2861,1
1741,2905,1
1741,2912,1
1741,3090,1
1741,3098,1
1741,3374,1
1741,3493,1
1741,3697,1
1741,4149,1
1741,4889,1
1741,4900,1
1741,5393,1
1741,5401,1
1741,5667,1
1741,6548,1
1741,7625,1
1741,7819,1
1741,8403,1
1741,10941,1
1741,12236,1
1741,14830,1
1741,14831,1
1742,1766,1
1742,1767,1
1742,1968,1
1742,2236,1
1742,2522,1
1742,3117,1
1742,3119,1
1742,3123,1
1742,3665,1
1742,4047,1
1742,4060,1
1742,4210,1
1742,5200,1
1742,6406,1
1742,7336,1
1742,8169,1
1742,10936,1
1742,13832,1
1742,14832,1
1743,1828,1
1743,1945,1
1743,2085,1
1743,2650,1
1744,2085,1
1744,2173,1
1744,2458,1
1744,2545,1
1744,3098,1
1745,1759,1
1745,1779,1
1745,1820,1
1745,1909,1
1745,1916,1
1745,1921,1
1745,1930,1
1745,1942,1
1745,2116,1
1745,2788,1
1745,2790,1
1745,2793,1
1745,3096,1
1745,3123,1
1745,3372,1
1745,3381,1
1745,3388,1
1745,3663,1
1745,3766,1
1745,3768,1
1745,3894,1
1745,4179,1
1745,4210,1
1745,4356,1
1745,4805,1
1745,4828,1
1745,5389,1
1745,5393,1
1745,5704,1
1745,5817,1
1745,6370,1
1745,7029,1
1745,7165,1
1745,7241,1
1745,9207,1
1745,9213,1
1745,9217,1
1745,10762,1
1745,11489,1
1745,26290,1
1746,2114,1
1746,2225,1
1746,2400,1
1746,2403,1
1746,2441,1
1746,3751,1
1746,5794,1
1746,6458,1
1746,6460,1
1746,6547,1
1747,1793,1
1747,1908,1
1747,1912,1
1747,2044,1
1747,2076,1
1747,2230,1
1747,2435,1
1747,2445,1
1747,2711,1
1747,2779,1
1747,2788,1
1747,3065,1
1747,3074,1
1747,4874,1
1747,5791,1
1747,5794,1
1747,6259,1
1747,9538,1
1748,1764,1
1748,1894,1
1748,1997,1
1748,2123,1
1748,2147,1
1748,2149,1
1748,2533,1
1748,2600,1
1748,2621,1
1748,2754,1
1748,2915,1
1748,2958,1
1748,3385,1
1748,3650,1
1748,3840,1
1748,4009,1
1748,4165,1
1748,4434,1
1748,4445,1
1748,4696,1
1748,5329,1
1748,5335,1
1748,5445,1
1748,5557,1
1748,6143,1
1748,6551,1
1748,7594,1
1748,7814,1
1748,8867,1
1748,9706,1
1748,11196,1
1748,14837,1
1748,14838,1
1748,14839,1
1748,26296,1
1749,1759,1
1749,1768,1
1749,1769,1
1749,1776,1
1749,1779,1
1749,1931,1
1749,1936,1
1749,1943,1
1749,2458,1
1749,2768,1
1749,3388,1
1749,3435,1
1749,3527,1
1749,4143,1
1749,4603,1
1749,5393,1
1749,5434,1
1749,6166,1
1749,6615,1
1749,7331,1
1749,7591,1
1749,26290,1
1750,1760,1
1750,1763,1
1750,1780,1
1750,1853,1
1750,1925,1
1750,1926,1
1750,1928,1
1750,1940,1
1750,1942,1
1750,1969,1
1750,2001,1
1750,2012,1
1750,2155,1
1750,2164,1
1750,2415,1
1750,2510,1
1750,2517,1
1750,2786,1
1750,2790,1
1750,2793,1
1750,2915,1
1750,3183,1
1750,3250,1
1750,3306,1
1750,3411,1
1750,3451,1
1750,3452,1
1750,3506,1
1750,3578,1
1750,3662,1
1750,3839,1
1750,3894,1
1750,3902,1
1750,3996,1
1750,4029,1
1750,4032,1
1750,4431,1
1750,4522,1
1750,4603,1
1750,4757,1
1750,4828,1
1750,4851,1
1750,4954,1
1750,5137,1
1750,5337,1
1750,5382,1
1750,5395,1
1750,5419,1
1750,5469,1
1750,5519,1
1750,5926,1
1750,7078,1
1750,7574,1
1750,7679,1
1750,8013,1
1750,8125,1
1750,8130,1
1750,8770,1
1750,9051,1
1750,9597,1
1750,10641,1
1750,11965,1
1750,14033,1
1750,14843,1
1750,14844,1
1750,14845,1
1750,14846,1
1750,14847,1
1750,14848,1
1750,14849,1
1750,14850,1
1751,1759,1
1751,1779,1
1751,1804,1
1751,1921,1
1751,2074,1
1751,2173,1
1751,2186,1
1751,2324,1
1751,2458,1
1751,3006,1
1751,3207,1
1751,3507,1
1751,3766,1
1751,3902,1
1751,3970,1
1751,4134,1
1751,9283,1
1752,1764,1
1752,1811,1
1752,1841,1
1752,1911,1
1752,1914,1
1752,1930,1
1752,1939,1
1752,2259,1
1752,2262,1
1752,2275,1
1752,2369,1
1752,2373,1
1752,3250,1
1752,3766,1
1752,4105,1
1752,4357,1
1752,4725,1
1752,4894,1
1752,5003,1
1752,5030,1
1752,5140,1
1752,5218,1
1752,6135,1
1752,7283,1
1752,9596,1
1752,13695,1
1753,1757,1
1753,1771,1
1753,4614,1
1754,1757,1
1754,1760,1
1754,1779,1
1754,1780,1
1754,1787,1
1754,1794,1
1754,1825,1
1754,1921,1
1754,1926,1
1754,1956,1
1754,1962,1
1754,1981,1
1754,2004,1
1754,2046,1
1754,2054,1
1754,2127,1
1754,2129,1
1754,2208,1
1754,2212,1
1754,2214,1
1754,2236,1
1754,2478,1
1754,2529,1
1754,2640,1
1754,2715,1
1754,2716,1
1754,2739,1
1754,2759,1
1754,3134,1
1754,3729,1
1754,3766,1
1754,3853,1
1754,3911,1
1754,3970,1
1754,4119,1
1754,4158,1
1754,4163,1
1754,5853,1
1754,5871,1
1754,6460,1
1754,6615,1
1754,7162,1
1754,7620,1
1754,8630,1
1754,8895,1
1754,10287,1
1754,10379,1
1754,13066,1
1754,14858,1
1754,14859,1
1754,14860,1
1754,14861,1
1754,14862,1
1754,14863,1
1755,1763,1
1755,1943,1
1755,3015,1
1755,4721,1
1755,6225,1
1756,1830,1
1756,3409,1
1756,11619,1
1757,1763,1
1757,1828,1
1757,1931,1
1757,2005,1
1757,2346,1
1757,2706,1
1757,2772,1
1757,2870,1
1757,2929,1
1757,3205,1
1757,3384,1
1757,3597,1
1757,3760,1
1757,3773,1
1757,3834,1
1757,3894,1
1757,3902,1
1757,4032,1
1757,4164,1
1757,4384,1
1757,4633,1
1757,4828,1
1757,5903,1
1757,6053,1
1758,1771,1
1758,3323,1
1758,3658,1
1758,3674,1
1758,4585,1
1758,6408,1
1758,6415,1
1758,11628,1
1758,11907,1
1758,14869,1
1758,14870,1
1758,14871,1
1758,14872,1
1759,1779,1
1759,1909,1
1759,1915,1
1759,1921,1
1759,1949,1
1759,2037,1
1759,2085,1
1759,2173,1
1759,2324,1
1759,2358,1
1759,2401,1
1759,2598,1
1759,2768,1
1759,2861,1
1759,3098,1
1759,3103,1
1759,3527,1
1759,3663,1
1759,3726,1
1759,3729,1
1759,3759,1
1759,3768,1
1759,3828,1
1759,3902,1
1759,4204,1
1759,4210,1
1759,4382,1
1759,4395,1
1759,5137,1
1759,5704,1
1759,5871,1
1759,7011,1
1759,7276,1
1759,7334,1
1759,9045,1
1759,9207,1
1759,10262,1
1759,12079,1
1759,14033,1
1759,14597,1
1759,26289,1
1759,26290,1
1760,1781,1
1760,1897,1
1760,1943,1
1760,1971,1
1760,1978,1
1760,2046,1
1760,2127,1
1760,2147,1
1760,2281,1
1760,2324,1
1760,2327,1
1760,2346,1
1760,2358,1
1760,2483,1
1760,2504,1
1760,2510,1
1760,2548,1
1760,2810,1
1760,2945,1
1760,3005,1
1760,3373,1
1760,3384,1
1760,3757,1
1760,3758,1
1760,3989,1
1760,4031,1
1760,4116,1
1760,4431,1
1760,4813,1
1760,4826,1
1760,5137,1
1760,5744,1
1760,6225,1
1760,6268,1
1760,6788,1
1760,7819,1
1760,13794,1
1760,14879,1
1760,14880,1
1761,3760,1
1761,9573,1
1761,13551,1
1761,14876,1
1761,14882,1
1761,14883,1
1761,14884,1
1761,14885,1
1762,1777,1
1762,1787,1
1762,1850,1
1762,1871,1
1762,1893,1
1762,1926,1
1762,1943,1
1762,1975,1
1762,2094,1
1762,2123,1
1762,2160,1
1762,2265,1
1762,2289,1
1762,2679,1
1762,3009,1
1762,3101,1
1762,3183,1
1762,3193,1
1762,3324,1
1762,3371,1
1762,3384,1
1762,3580,1
1762,3581,1
1762,3582,1
1762,3596,1
1762,3644,1
1762,3650,1
1762,3858,1
1762,3902,1
1762,3934,1
1762,3982,1
1762,4618,1
1762,4702,1
1762,5020,1
1762,5442,1
1762,6065,1
1762,6479,1
1762,7091,1
1762,7853,1
1762,8405,1
1763,1813,1
1763,1828,1
1763,1918,1
1763,1940,1
1763,1962,1
1763,2020,1
1763,2078,1
1763,2140,1
1763,2147,1
1763,2191,1
1763,2324,1
1763,2704,1
1763,3103,1
1763,3385,1
1763,3404,1
1763,3409,1
1763,3585,1
1763,3792,1
1763,3839,1
1763,3853,1
1763,3893,1
1763,3996,1
1763,4164,1
1763,4267,1
1763,4797,1
1763,7077,1
1763,7276,1
1763,9532,1
1763,10671,1
1763,10738,1
1764,1769,1
1764,1777,1
1764,1841,1
1764,1848,1
1764,1858,1
1764,1871,1
1764,1891,1
1764,1893,1
1764,1911,1
1764,1961,1
1764,2071,1
1764,2189,1
1764,2262,1
1764,2276,1
1764,2281,1
1764,3024,1
1764,3148,1
1764,3250,1
1764,3279,1
1764,3306,1
1764,3380,1
1764,3393,1
1764,3401,1
1764,3586,1
1764,3597,1
1764,3774,1
1764,4034,1
1764,5030,1
1764,5139,1
1764,5140,1
1764,5197,1
1764,5282,1
1764,5283,1
1764,5453,1
1764,5555,1
1764,5826,1
1764,5883,1
1764,6616,1
1764,6850,1
1764,6854,1
1764,8080,1
1764,9334,1
1764,10801,1
1765,1980,1
1765,2129,1
1765,2191,1
1765,2262,1
1765,2515,1
1765,2663,1
1765,3837,1
1765,5007,1
1765,14891,1
1766,1928,1
1766,1942,1
1766,1969,1
1766,1995,1
1766,2191,1
1766,2264,1
1766,2275,1
1766,2369,1
1766,2671,1
1766,3123,1
1766,3146,1
1766,3254,1
1766,3401,1
1766,3785,1
1766,4149,1
1766,4151,1
1766,5040,1
1766,5390,1
1766,5395,1
1766,5765,1
1766,6625,1
1766,11919,1
1767,2401,1
1767,3063,1
1767,3118,1
1767,3950,1
1767,4533,1
1767,4591,1
1767,4809,1
1767,6406,1
1768,2243,1
1768,2986,1
1768,3093,1
1768,3098,1
1768,3111,1
1768,4733,1
1768,4911,1
1768,5883,1
1768,7375,1
1768,8056,1
1768,11112,1
1768,11265,1
1768,12038,1
1768,14897,1
1768,14898,1
1768,14899,1
1768,14900,1
1768,14901,1
1768,14902,1
1769,1772,1
1769,1781,1
1769,1798,1
1769,1839,1
1769,1841,1
1769,1891,1
1769,2030,1
1769,2084,1
1769,2203,1
1769,2259,1
1769,2275,1
1769,2281,1
1769,2671,1
1769,3372,1
1769,3755,1
1769,4143,1
1769,4716,1
1769,5156,1
1769,5316,1
1770,1926,1
1770,2048,1
1770,2051,1
1770,2648,1
1770,2675,1
1770,3344,1
1770,3759,1
1770,3878,1
1770,4143,1
1770,4149,1
1770,5334,1
1770,7177,1
1770,7267,1
1770,14912,1
1771,2358,1
1771,2598,1
1771,3766,1
1771,3792,1
1771,4104,1
1771,4540,1
1771,7232,1
1771,8627,1
1771,9564,1
1771,9945,1
1771,9946,1
1771,9947,1
1772,1848,1
1772,1850,1
1772,1872,1
1772,2262,1
1772,2276,1
1772,3183,1
1772,3203,1
1772,3755,1
1772,4812,1
1772,4900,1
1772,5202,1
1772,5250,1
1772,5508,1
1772,6234,1
1772,11597,1
1772,11942,1
1772,14913,1
1773,1920,1
1773,2076,1
1773,2227,1
1773,2265,1
1773,2961,1
1773,3006,1
1773,3382,1
1773,3451,1
1773,3748,1
1773,4230,1
1773,4607,1
1773,4884,1
1773,4932,1
1773,6123,1
1773,6128,1
1773,7857,1
1773,8042,1
1773,8270,1
1773,8410,1
1773,8627,1
1773,9220,1
1773,9519,1
1773,14916,1
1773,14917,1
1773,14920,1
1773,14921,1
1773,14922,1
1774,1783,1
1774,1811,1
1774,1838,1
1774,1925,1
1774,1929,1
1774,1942,1
1774,1949,1
1774,2149,1
1774,2352,1
1774,2504,1
1774,2510,1
1774,2548,1
1774,2637,1
1774,3101,1
1774,3114,1
1774,3760,1
1774,3839,1
1774,3844,1
1774,4420,1
1774,4716,1
1774,4900,1
1774,4955,1
1774,7377,1
1774,7379,1
1774,7989,1
1774,8028,1
1774,9519,1
1774,9550,1
1774,11919,1
1774,14722,1
1774,14925,1
1775,2986,1
1775,4856,1
1775,5561,1
1775,14926,1
1776,1828,1
1776,1930,1
1776,2159,1
1776,2276,1
1776,2369,1
1776,2461,1
1776,3455,1
1776,3612,1
1776,3634,1
1776,3726,1
1776,3759,1
1776,7746,1
1776,7829,1
1777,1786,1
1777,1841,1
1777,1858,1
1777,1871,1
1777,1893,1
1777,1911,1
1777,1930,1
1777,1996,1
1777,2050,1
1777,2093,1
1777,2157,1
1777,2265,1
1777,2275,1
1777,2468,1
1777,2637,1
1777,2795,1
1777,3094,1
1777,3214,1
1777,3306,1
1777,3307,1
1777,4129,1
1777,4278,1
1777,4888,1
1777,5142,1
1777,5360,1
1777,5438,1
1777,5883,1
1777,6616,1
1777,6953,1
1777,7165,1
1777,8169,1
1777,12311,1
1777,14934,1
1778,1780,1
1778,1927,1
1778,1930,1
1778,1937,1
1778,1944,1
1778,1949,1
1778,1973,1
1778,2117,1
1778,2401,1
1778,2408,1
1778,2431,1
1778,2522,1
1778,2965,1
1778,3061,1
1778,3096,1
1778,3663,1
1778,4038,1
1778,4060,1
1778,4374,1
1778,4894,1
1778,6082,1
1778,6166,1
1778,6548,1
1778,8007,1
1778,9599,1
1778,10129,1
1778,10762,1
1778,14150,1
1779,1780,1
1779,1782,1
1779,1844,1
1779,1921,1
1779,1924,1
1779,1926,1
1779,1935,1
1779,2173,1
1779,2401,1
1779,2671,1
1779,2776,1
1779,2790,1
1779,2793,1
1779,3114,1
1779,3381,1
1779,3427,1
1779,3493,1
1779,3620,1
1779,3839,1
1779,3970,1
1779,4018,1
1779,4149,1
1779,4174,1
1779,4179,1
1779,4878,1
1779,5382,1
1779,5393,1
1779,7276,1
1779,8331,1
1779,8892,1
1779,9323,1
1779,11265,1
1780,1782,1
1780,1786,1
1780,1848,1
1780,1879,1
1780,1920,1
1780,1926,1
1780,1938,1
1780,1940,1
1780,1956,1
1780,1973,1
1780,2073,1
1780,2408,1
1780,2431,1
1780,2461,1
1780,2555,1
1780,2577,1
1780,2650,1
1780,2671,1
1780,2733,1
1780,2770,1
1780,2771,1
1780,2782,1
1780,2791,1
1780,2936,1
1780,2961,1
1780,2974,1
1780,3061,1
1780,3143,1
1780,3372,1
1780,3375,1
1780,3376,1
1780,3388,1
1780,3393,1
1780,3407,1
1780,3427,1
1780,3469,1
1780,3474,1
1780,3567,1
1780,3615,1
1780,3625,1
1780,3658,1
1780,3663,1
1780,3777,1
1780,3778,1
1780,3795,1
1780,3833,1
1780,3864,1
1780,3878,1
1780,3927,1
1780,3946,1
1780,3970,1
1780,3983,1
1780,4036,1
1780,4041,1
1780,4060,1
1780,4103,1
1780,4105,1
1780,4156,1
1780,4229,1
1780,4256,1
1780,4296,1
1780,4343,1
1780,4383,1
1780,4431,1
1780,4433,1
1780,4711,1
1780,4744,1
1780,4809,1
1780,4812,1
1780,4860,1
1780,4882,1
1780,4958,1
1780,4973,1
1780,5019,1
1780,5020,1
1780,5193,1
1780,5200,1
1780,5354,1
1780,5355,1
1780,5357,1
1780,5370,1
1780,5371,1
1780,5374,1
1780,5389,1
1780,5393,1
1780,5395,1
1780,5398,1
1780,5562,1
1780,5646,1
1780,5648,1
1780,5672,1
1780,5748,1
1780,5765,1
1780,5766,1
1780,5769,1
1780,5872,1
1780,5907,1
1780,5953,1
1780,6047,1
1780,6082,1
1780,6230,1
1780,6450,1
1780,6480,1
1780,6485,1
1780,6518,1
1780,6548,1
1780,7084,1
1780,7469,1
1780,7518,1
1780,7618,1
1780,7755,1
1780,7826,1
1780,7861,1
1780,7887,1
1780,7946,1
1780,8100,1
1780,8125,1
1780,8216,1
1780,8301,1
1780,8303,1
1780,8305,1
1780,8321,1
1780,8403,1
1780,9203,1
1780,9207,1
1780,9328,1
1780,9600,1
1780,9778,1
1780,9807,1
1780,10129,1
1780,10263,1
1780,10302,1
1780,10303,1
1780,10309,1
1780,10364,1
1780,10396,1
1780,10762,1
1780,10766,1
1780,10935,1
1780,10945,1
1780,11037,1
1780,11178,1
1780,11270,1
1780,11315,1
1780,11583,1
1780,11596,1
1780,11766,1
1780,11961,1
1780,13056,1
1780,13551,1
1780,14946,1
1780,14947,1
1780,14948,1
1780,14949,1
1780,14950,1
1780,14951,1
1780,17048,1
1780,21399,1
1780,23266,1
1780,26306,1
1781,1848,1
1781,1962,1
1781,1975,1
1781,2189,1
1781,2262,1
1781,2671,1
1781,2678,1
1781,2900,1
1781,3024,1
1781,3250,1
1781,3796,1
1781,5327,1
1781,5536,1
1781,5741,1
1781,12715,1
1782,1820,1
1782,1909,1
1782,1912,1
1782,1925,1
1782,1935,1
1782,1938,1
1782,2257,1
1782,2308,1
1782,2324,1
1782,2404,1
1782,2434,1
1782,2782,1
1782,2788,1
1782,2790,1
1782,2791,1
1782,2793,1
1782,2884,1
1782,3034,1
1782,3061,1
1782,3279,1
1782,3376,1
1782,3726,1
1782,3833,1
1782,4038,1
1782,4060,1
1782,4166,1
1782,4179,1
1782,4711,1
1782,4716,1
1782,4812,1
1782,5646,1
1782,5649,1
1782,5652,1
1782,5872,1
1782,5995,1
1782,6173,1
1782,6370,1
1782,6625,1
1782,7158,1
1782,7749,1
1782,8303,1
1782,9778,1
1782,10942,1
1782,12254,1
1782,14093,1
1783,1843,1
1783,1849,1
1783,1871,1
1783,1885,1
1783,1905,1
1783,1907,1
1783,1911,1
1783,1914,1
1783,1940,1
1783,1963,1
1783,1969,1
1783,1978,1
1783,1985,1
1783,1993,1
1783,2073,1
1783,2116,1
1783,2117,1
1783,2145,1
1783,2171,1
1783,2271,1
1783,2272,1
1783,2278,1
1783,2279,1
1783,2303,1
1783,2308,1
1783,2311,1
1783,2349,1
1783,2379,1
1783,2401,1
1783,2533,1
1783,2570,1
1783,2573,1
1783,2671,1
1783,2716,1
1783,2733,1
1783,2734,1
1783,2744,1
1783,2862,1
1783,2867,1
1783,2905,1
1783,2912,1
1783,2947,1
1783,2949,1
1783,2956,1
1783,2974,1
1783,2976,1
1783,2983,1
1783,3095,1
1783,3108,1
1783,3125,1
1783,3154,1
1783,3190,1
1783,3201,1
1783,3203,1
1783,3216,1
1783,3224,1
1783,3249,1
1783,3267,1
1783,3281,1
1783,3346,1
1783,3349,1
1783,3381,1
1783,3388,1
1783,3408,1
1783,3427,1
1783,3468,1
1783,3473,1
1783,3484,1
1783,3490,1
1783,3558,1
1783,3573,1
1783,3576,1
1783,3581,1
1783,3597,1
1783,3603,1
1783,3612,1
1783,3621,1
1783,3625,1
1783,3663,1
1783,3668,1
1783,3669,1
1783,3695,1
1783,3705,1
1783,3714,1
1783,3716,1
1783,3717,1
1783,3720,1
1783,3742,1
1783,3760,1
1783,3766,1
1783,3769,1
1783,3777,1
1783,3803,1
1783,3832,1
1783,3839,1
1783,3875,1
1783,3990,1
1783,4022,1
1783,4038,1
1783,4105,1
1783,4119,1
1783,4142,1
1783,4168,1
1783,4229,1
1783,4285,1
1783,4351,1
1783,4379,1
1783,4419,1
1783,4550,1
1783,4634,1
1783,4721,1
1783,4731,1
1783,4733,1
1783,4745,1
1783,4786,1
1783,4806,1
1783,4809,1
1783,4817,1
1783,4821,1
1783,4822,1
1783,4828,1
1783,4860,1
1783,4894,1
1783,5056,1
1783,5063,1
1783,5154,1
1783,5155,1
1783,5163,1
1783,5218,1
1783,5404,1
1783,5433,1
1783,5434,1
1783,5556,1
1783,5563,1
1783,5667,1
1783,5668,1
1783,5682,1
1783,5690,1
1783,5721,1
1783,5744,1
1783,5751,1
1783,5763,1
1783,5796,1
1783,5814,1
1783,5841,1
1783,5868,1
1783,5895,1
1783,5928,1
1783,5945,1
1783,6069,1
1783,6081,1
1783,6142,1
1783,6218,1
1783,6223,1
1783,6270,1
1783,6326,1
1783,6370,1
1783,6379,1
1783,6485,1
1783,6600,1
1783,6615,1
1783,6618,1
1783,6690,1
1783,6752,1
1783,6755,1
1783,6764,1
1783,6776,1
1783,6807,1
1783,6889,1
1783,6953,1
1783,6965,1
1783,6969,1
1783,7005,1
1783,7053,1
1783,7061,1
1783,7064,1
1783,7084,1
1783,7085,1
1783,7096,1
1783,7101,1
1783,7111,1
1783,7144,1
1783,7171,1
1783,7186,1
1783,7271,1
1783,7322,1
1783,7411,1
1783,7419,1
1783,7490,1
1783,7537,1
1783,7589,1
1783,7627,1
1783,7956,1
1783,7999,1
1783,8032,1
1783,8086,1
1783,8134,1
1783,8198,1
1783,8213,1
1783,8280,1
1783,8340,1
1783,8381,1
1783,8520,1
1783,8618,1
1783,8630,1
1783,8646,1
1783,8722,1
1783,8765,1
1783,8794,1
1783,9022,1
1783,9048,1
1783,9213,1
1783,9386,1
1783,9388,1
1783,9595,1
1783,9778,1
1783,9788,1
1783,9829,1
1783,9846,1
1783,9983,1
1783,10123,1
1783,10140,1
1783,10272,1
1783,10311,1
1783,10453,1
1783,10465,1
1783,10482,1
1783,10541,1
1783,10567,1
1783,10705,1
1783,10771,1
1783,10792,1
1783,10817,1
1783,10922,1
1783,10941,1
1783,10945,1
1783,10964,1
1783,11111,1
1783,11159,1
1783,11270,1
1783,11330,1
1783,11371,1
1783,11379,1
1783,11456,1
1783,11609,1
1783,11710,1
1783,11763,1
1783,11768,1
1783,11884,1
1783,11978,1
1783,11999,1
1783,12110,1
1783,12177,1
1783,12189,1
1783,12286,1
1783,12305,1
1783,12500,1
1783,12880,1
1783,13123,1
1783,13135,1
1783,13249,1
1783,13313,1
1783,13425,1
1783,13448,1
1783,13468,1
1783,13482,1
1783,13497,1
1783,13611,1
1783,13836,1
1783,13886,1
1783,13959,1
1783,14032,1
1783,14094,1
1783,14251,1
1783,14328,1
1783,14377,1
1783,14381,1
1783,14383,1
1783,14751,1
1783,14862,1
1783,14903,1
1783,14941,1
1783,14960,1
1783,14961,1
1783,14962,1
1783,14963,1
1783,14964,1
1783,14965,1
1783,14966,1
1783,14967,1
1783,14968,1
1783,14969,1
1783,14970,1
1783,14971,1
1783,14972,1
1783,14973,1
1783,14974,1
1783,14975,1
1783,14976,1
1783,14977,1
1783,14978,1
1783,14979,1
1783,14980,1
1783,14981,1
1783,14982,1
1783,15042,1
1783,15207,1
1783,15362,1
1783,15475,1
1783,15622,1
1783,16033,1
1783,16288,1
1783,16916,1
1783,17015,1
1783,17409,1
1783,17416,1
1783,18377,1
1783,19090,1
1783,19520,1
1783,19647,1
1783,20024,1
1783,20299,1
1783,20389,1
1783,20415,1
1783,21451,1
1783,21678,1
1783,22754,1
1783,22959,1
1783,23868,1
1783,24101,1
1783,24465,1
1783,24934,1
1783,24949,1
1783,25633,1
1783,26305,1
1783,26477,1
1783,26478,1
1783,26479,1
1783,26480,1
1783,26481,1
1783,26482,1
1783,26483,1
1783,26484,1
1784,1828,1
1784,1897,1
1784,1930,1
1784,2048,1
1784,2050,1
1784,2257,1
1784,2268,1
1784,2289,1
1784,2544,1
1784,2690,1
1784,2813,1
1784,2961,1
1784,3185,1
1784,3376,1
1784,3574,1
1784,3902,1
1784,3970,1
1784,4149,1
1784,4267,1
1784,4431,1
1784,6529,1
1784,7471,1
1784,14983,1
1784,26306,1
1786,1871,1
1786,1938,1
1786,2352,1
1786,2522,1
1786,2637,1
1786,2791,1
1786,3376,1
1786,3380,1
1786,3394,1
1786,3395,1
1786,5196,1
1786,5329,1
1786,5390,1
1786,6765,1
1786,7165,1
1786,8951,1
1786,10730,1
1787,1828,1
1787,1971,1
1787,2522,1
1787,2791,1
1787,3323,1
1787,3342,1
1787,3353,1
1787,3644,1
1787,3982,1
1787,4701,1
1787,4737,1
1787,5164,1
1787,6155,1
1787,6640,1
1787,6848,1
1787,7166,1
1787,8351,1
1787,8480,1
1787,8549,1
1787,10106,1
1787,10242,1
1787,11365,1
1787,11455,1
1787,12841,1
1787,14988,1
1787,14989,1
1787,14991,1
1788,1790,1
1789,3084,1
1790,1967,1
1790,2046,1
1790,2105,1
1790,2137,1
1790,2270,1
1790,2393,1
1790,2565,1
1790,2754,1
1790,2921,1
1790,3398,1
1790,3517,1
1790,3575,1
1790,3751,1
1790,4030,1
1790,4112,1
1790,4365,1
1790,4534,1
1790,4715,1
1790,4982,1
1790,6063,1
1790,7895,1
1790,8231,1
1790,8319,1
1790,10704,1
1790,13449,1
1790,14998,1
1791,2901,1
1792,1939,1
1792,2021,1
1792,2105,1
1792,2438,1
1792,3089,1
1792,10487,1
1793,2553,1
1793,2714,1
1793,2787,1
1793,2861,1
1793,3120,1
1793,3663,1
1793,5584,1
1793,7547,1
1793,9678,1
1793,13311,1
1794,1921,1
1794,2936,1
1794,4060,1
1794,4210,1
1794,6832,1
1794,7101,1
1795,1848,1
1795,1926,1
1795,1948,1
1795,2093,1
1795,2190,1
1795,2203,1
1795,2265,1
1795,2273,1
1795,2322,1
1795,2663,1
1795,2704,1
1795,2823,1
1795,2824,1
1795,3279,1
1795,3404,1
1795,3577,1
1795,3610,1
1795,3657,1
1795,3774,1
1795,3914,1
1795,4004,1
1795,4296,1
1795,4579,1
1795,12076,1
1795,13842,1
1796,2598,1
1796,2741,1
1796,4757,1
1796,5231,1
1796,6822,1
1796,6898,1
1797,26309,1
1798,1811,1
1798,1828,1
1798,1876,1
1798,2107,1
1798,2276,1
1798,2309,1
1798,2338,1
1798,2422,1
1798,3101,1
1798,3342,1
1798,3472,1
1798,4035,1
1798,4149,1
1798,4210,1
